iso3,hazard,income_cat,rp,fa,recovery_rate,recovery_time,n,macro_multiplier_Gamma,v_ew
ECU,Flood,q2,25.0,0.04339363442384345,0.1497866136776995,20.0,0.2,1.5748938127142518,0.5493132125242614
ECU,Flood,q2,50.0,0.05995099828246046,0.1497866136776995,20.0,0.2,1.5748938127142518,0.5493132125242614
ECU,Flood,q2,100.0,0.06679765208201105,0.1497866136776995,20.0,0.2,1.5748938127142518,0.5493132125242614
ECU,Flood,q2,250.0,0.07116137552372104,0.1497866136776995,20.0,0.2,1.5748938127142518,0.5493132125242614
ECU,Flood,q2,500.0,0.07510003861928176,0.1497866136776995,20.0,0.2,1.5748938127142518,0.5493132125242614
ECU,Flood,q2,1000.0,0.07988237690342233,0.1497866136776995,20.0,0.2,1.5748938127142518,0.5493132125242614
ECU,Flood,q2,2500.0,0.08779222503155697,0.1497866136776995,20.0,0.2,1.5748938127142518,0.5493132125242614
ECU,Flood,q2,5000.0,0.09524678204763445,0.1497866136776995,20.0,0.2,1.5748938127142518,0.5493132125242614
ECU,Tsunami,q2,10.0,0.00012053286794829016,0.1497866136776995,20.0,0.2,1.5748938127142518,0.5493132125242614
ECU,Tsunami,q2,25.0,0.0002688513059474239,0.1497866136776995,20.0,0.2,1.5748938127142518,0.5493132125242614
ECU,Tsunami,q2,50.0,0.0004886584958451299,0.1497866136776995,20.0,0.2,1.5748938127142518,0.5493132125242614
ECU,Tsunami,q2,100.0,0.0008832728580334749,0.1497866136776995,20.0,0.2,1.5748938127142518,0.5493132125242614
ECU,Tsunami,q2,250.0,0.001922128696178304,0.1497866136776995,20.0,0.2,1.5748938127142518,0.5493132125242614
ECU,Tsunami,q2,500.0,0.0034377919016882834,0.1497866136776995,20.0,0.2,1.5748938127142518,0.5493132125242614
ECU,Tsunami,q2,1000.0,0.0060929280040450985,0.1497866136776995,20.0,0.2,1.5748938127142518,0.5493132125242614
ECU,Tsunami,q2,2500.0,0.012748488316446342,0.1497866136776995,20.0,0.2,1.5748938127142518,0.5493132125242614
ECU,Tsunami,q2,5000.0,0.021838755523531542,0.1497866136776995,20.0,0.2,1.5748938127142518,0.5493132125242614
ECU,Earthquake,q3,10.0,0.010558664516097051,0.1990000000000001,15.053931022884363,0.2,1.465656471789901,0.28714183233874274
