iso3,hazard,income_cat,exposure_bias
TWN,Heat,q1,0.9548607914603747
TWN,Heat,q2,1.008159802134906
TWN,Heat,q3,1.008159802134906
TWN,Heat,q4,1.008159802134906
TWN,Heat,q5,1.008159802134906
TWN,Storm surge,q1,0.9610782578695796
TWN,Storm surge,q2,1.014724318932478
TWN,Storm surge,q3,1.014724318932478
TWN,Storm surge,q4,1.014724318932478
TWN,Storm surge,q5,1.014724318932478
TWN,Wind,q1,0.9610782578695796
TWN,Wind,q2,1.014724318932478
TWN,Wind,q3,1.014724318932478
TWN,Wind,q4,1.014724318932478
TWN,Wind,q5,1.014724318932478
TZA,Drought,q1,1.0801426311950677
TZA,Drought,q2,1.0801426311950677
TZA,Drought,q3,1.0577274061124549
TZA,Drought,q4,0.9705619149907154
TZA,Drought,q5,0.8114254165066942
TZA,Flood,q1,0.8112342082738023
TZA,Flood,q2,0.8112342082738023
TZA,Flood,q3,0.9632485261223412
TZA,Flood,q4,1.0797518934662587
TZA,Flood,q5,1.3345311638637953
TZA,Heat,q1,0.7434372519490713
TZA,Heat,q2,0.7434372519490713
TZA,Heat,q3,0.9901913832322252
TZA,Heat,q4,1.0696628249573317
TZA,Heat,q5,1.453271287912301
UGA,Drought,q1,1.0006373215970872
UGA,Drought,q2,1.0006373215970872
UGA,Drought,q3,1.0034576822773136
UGA,Drought,q4,0.997021446789998
UGA,Drought,q5,0.9982462277385143
UGA,Flood,q1,0.9630403184246148
UGA,Flood,q2,0.9630403184246148
UGA,Flood,q3,1.0235159649936794
UGA,Flood,q4,1.0407944987370554
UGA,Flood,q5,1.0096088994200356
UKR,Drought,q1,1.0107464492495015
UKR,Drought,q2,0.9814635081479417
UKR,Drought,q3,0.990887312763873
UKR,Drought,q4,1.008451364919342
UKR,Drought,q5,1.008451364919342
UKR,Flood,q1,0.9148133470872882
UKR,Flood,q2,0.9770647751759624
UKR,Flood,q3,1.012450924684285
UKR,Flood,q4,1.0478354765262323
UKR,Flood,q5,1.0478354765262323
URY,Drought,q1,0.8457998783924899
URY,Drought,q2,0.9893386337497347
URY,Drought,q3,1.054953829285925
URY,Drought,q4,1.054953829285925
URY,Drought,q5,1.054953829285925
URY,Flood,q1,0.8457998783924903
URY,Flood,q2,0.9893386337497347
URY,Flood,q3,1.054953829285925
URY,Flood,q4,1.054953829285925
URY,Flood,q5,1.054953829285925
URY,Heat,q1,0.8457998783924899
URY,Heat,q2,0.9893386337497347
URY,Heat,q3,1.054953829285925
URY,Heat,q4,1.054953829285925
URY,Heat,q5,1.054953829285925
USA,Drought,q1,1.044475443956206
USA,Drought,q2,0.9857525241134979
USA,Drought,q3,0.9857525241134978
USA,Drought,q4,0.9857525241134978
USA,Drought,q5,0.9857525241134978
USA,Flood,q1,1.0413522720991906
USA,Flood,q2,0.9866338873187198
USA,Flood,q3,0.9866338873187198
USA,Flood,q4,0.9866338873187198
USA,Flood,q5,0.9866338873187198
USA,Heat,q1,1.0627007223463225
USA,Heat,q2,0.9814065240048899
USA,Heat,q3,0.9814065240048899
USA,Heat,q4,0.9814065240048899
USA,Heat,q5,0.9814065240048899
USA,Storm surge,q1,1.0775227714134046
USA,Storm surge,q2,0.9775027363773038
USA,Storm surge,q3,0.9775027363773038
USA,Storm surge,q4,0.9775027363773038
USA,Storm surge,q5,0.9775027363773038
USA,Wind,q1,1.0775227714134046
USA,Wind,q2,0.9775027363773038
USA,Wind,q3,0.9775027363773038
USA,Wind,q4,0.9775027363773038
USA,Wind,q5,0.9775027363773038
UZB,Drought,q1,0.36979994795363796
UZB,Drought,q2,0.369799947953638
UZB,Drought,q3,0.369799947953638
UZB,Drought,q4,0.36979994795363796
UZB,Drought,q5,3.5208002081854466
UZB,Flood,q1,0.3697999479536381
UZB,Flood,q2,0.3697999479536381
UZB,Flood,q3,0.3697999479536381
UZB,Flood,q4,0.3697999479536381
UZB,Flood,q5,3.5208002081854457
UZB,Heat,q1,0.3697999479536381
UZB,Heat,q2,0.3697999479536381
UZB,Heat,q3,0.3697999479536381
UZB,Heat,q4,0.3697999479536381
UZB,Heat,q5,3.520800208185447
VEN,Drought,q1,0.6822072595115519
VEN,Drought,q2,0.7830128867686892
VEN,Drought,q3,0.7811091336179055
VEN,Drought,q4,1.261103931451435
VEN,Drought,q5,1.4925667886504186
VEN,Flood,q1,0.6822072595115519
VEN,Flood,q2,0.7830128867686893
VEN,Flood,q3,0.7811091336179057
VEN,Flood,q4,1.2611039314514347
VEN,Flood,q5,1.4925667886504186
VEN,Heat,q1,0.6822072595115519
VEN,Heat,q2,0.7830128867686892
VEN,Heat,q3,0.7811091336179052
VEN,Heat,q4,1.2611039314514352
VEN,Heat,q5,1.4925667886504186
VEN,Storm surge,q1,0.6822072595115519
VEN,Storm surge,q2,0.7830128867686893
VEN,Storm surge,q3,0.7811091336179055
VEN,Storm surge,q4,1.261103931451435
VEN,Storm surge,q5,1.4925667886504181
VEN,Wind,q1,0.6822072595115519
VEN,Wind,q2,0.7830128867686893
VEN,Wind,q3,0.7811091336179055
VEN,Wind,q4,1.261103931451435
VEN,Wind,q5,1.4925667886504181
VNM,Drought,q1,1.2388161482604627
VNM,Drought,q2,1.0545447823864211
VNM,Drought,q3,1.0301287237537522
VNM,Drought,q4,0.8382551727996818
VNM,Drought,q5,0.8382551727996818
VNM,Flood,q1,0.882880651653887
VNM,Flood,q2,1.0543608700752338
VNM,Flood,q3,1.110314371554136
VNM,Flood,q4,0.9762220533583714
VNM,Flood,q5,0.9762220533583714
VNM,Heat,q1,0.9286784643603772
VNM,Heat,q2,1.0536230137840414
VNM,Heat,q3,1.0929316358099537
VNM,Heat,q4,0.9623834430228136
VNM,Heat,q5,0.9623834430228136
VUT,Drought,q1,1.011298672068064
VUT,Drought,q2,1.041787212837392
VUT,Drought,q3,1.101347724436368
VUT,Drought,q4,0.9170520523111978
VUT,Drought,q5,0.9285143383469786
VUT,Flood,q1,0.9091210605321004
VUT,Flood,q2,0.9855127202382327
VUT,Flood,q3,1.037512254199598
VUT,Flood,q4,1.0267846624143426
VUT,Flood,q5,1.041069302615726
VUT,Storm surge,q1,0.9359799704286409
VUT,Storm surge,q2,0.9557094427054164
VUT,Storm surge,q3,0.9798629598429383
VUT,Storm surge,q4,1.0503607255679492
VUT,Storm surge,q5,1.0780869014550554
VUT,Wind,q1,0.9359799704286409
VUT,Wind,q2,0.9557094427054164
VUT,Wind,q3,0.9798629598429383
VUT,Wind,q4,1.0503607255679492
VUT,Wind,q5,1.0780869014550554
WSM,Storm surge,q1,0.8158277166560396
WSM,Storm surge,q2,0.8671712997088974
WSM,Storm surge,q3,1.068700220671968
WSM,Storm surge,q4,1.1539751798539015
WSM,Storm surge,q5,1.0943255831091936
WSM,Wind,q1,0.8158277166560396
WSM,Wind,q2,0.8671712997088974
WSM,Wind,q3,1.068700220671968
WSM,Wind,q4,1.1539751798539015
WSM,Wind,q5,1.0943255831091936
XKX,Drought,q1,0.6854133372320694
XKX,Drought,q2,0.850386498062002
XKX,Drought,q3,1.0886356982361656
XKX,Drought,q4,1.2391041616188596
XKX,Drought,q5,1.1364603048509039
XKX,Flood,q1,1.0482354306896173
XKX,Flood,q2,1.0021914534511318
XKX,Flood,q3,0.7786217140048814
XKX,Flood,q4,1.0022858808271689
XKX,Flood,q5,1.1686655210272006
YEM,Drought,q1,3.248837702588666
YEM,Drought,q2,0.7331756351629207
YEM,Drought,q3,0.4896461773330775
YEM,Drought,q4,0.32165237603957014
YEM,Drought,q5,0.20668810887576478
YEM,Flood,q1,2.6987395070907354
YEM,Flood,q2,0.8454126844093651
YEM,Flood,q3,0.6101947885455153
YEM,Flood,q4,0.4709151257956715
YEM,Flood,q5,0.37473789415871295
YEM,Heat,q1,3.1579877698505077
YEM,Heat,q2,0.6966901518599957
YEM,Heat,q3,0.5080472665941452
YEM,Heat,q4,0.3729976604949186
YEM,Heat,q5,0.2642771512004335
ZAF,Drought,q1,1.346975104366419
ZAF,Drought,q2,1.1405282107430839
ZAF,Drought,q3,0.9707297671494192
ZAF,Drought,q4,0.8419703890740488
ZAF,Drought,q5,0.6997965286670287
ZAF,Flood,q1,1.0022672521843106
ZAF,Flood,q2,1.0102817878242547
ZAF,Flood,q3,0.9998769005269983
ZAF,Flood,q4,1.0157504356413936
ZAF,Flood,q5,0.971823623823043
ZAF,Heat,q1,1.3758006726956435
ZAF,Heat,q2,1.2501178508577715
ZAF,Heat,q3,0.9715687119047068
ZAF,Heat,q4,0.8340022318420889
ZAF,Heat,q5,0.568510532699789
ZMB,Drought,q1,1.1879690213184237
ZMB,Drought,q2,1.1879690213184237
ZMB,Drought,q3,1.1879690213184237
ZMB,Drought,q4,0.8253620724748048
ZMB,Drought,q5,0.6107308635699241
ZMB,Flood,q1,1.0430593054604593
ZMB,Flood,q2,1.0430593054604593
ZMB,Flood,q3,1.0430593054604593
ZMB,Flood,q4,0.9495137686514503
ZMB,Flood,q5,0.9213083149671717
ZWE,Drought,q1,1.155033748787645
ZWE,Drought,q2,1.1542138610517083
ZWE,Drought,q3,1.0767009360280626
ZWE,Drought,q4,0.9001866339760796
ZWE,Drought,q5,0.7138648201565045
ZWE,Flood,q1,1.0759638225088994
ZWE,Flood,q2,1.0757771919752979
ZWE,Flood,q3,1.0542616684370856
ZWE,Flood,q4,0.9382731710139707
ZWE,Flood,q5,0.855724146064746
